is_deleted;account_id;balance_date;closing_available_balance;closing_balance;closing_balance_national;credit_turn_over;credit_turn_over_national;currency;debet_turn_over;debet_turn_over_national;opening_balance;opening_balance_national;rate
0;KZ75125KZT2069101999;2016-06-24;558;558;279;32;16;EUR;null;null;526;263;0.5
0;KZ75125KZT2069101999;2016-06-25;564;564;282;6;3;EUR;null;null;558;279;0.5
0;KZ75125KZT2069101999;2016-06-26;626;626;313;62;31;EUR;null;null;564;282;0.5
0;KZ75125KZT2069101999;2016-06-27;534;534;267;null;null;EUR;92;46;626;313;0.5
0;KZ75125KZT2069101999;2016-06-28;477;477;238.5;null;null;EUR;57;28.5;534;267;0.5
0;KZ75125KZT2069101999;2016-06-29;389;389;194.5;null;null;EUR;88;44;477;238.5;0.5
0;KZ75125KZT2069101999;2016-06-30;421;421;210.5;32;16;EUR;null;null;389;194.5;0.5
0;KZ75125KZT2069101999;2016-07-01;366;366;183;null;null;EUR;55;27.5;421;210.5;0.5
0;KZ75125KZT2069101999;2016-07-02;372;372;186;6;3;EUR;null;null;366;183;0.5
0;KZ75125KZT2069101999;2016-07-03;380;380;190;8;4;EUR;null;null;372;186;0.5
0;KZ75125KZT2069101999;2016-07-04;349;349;174.5;null;null;EUR;31;15.5;380;190;0.5
0;KZ75125KZT2069101999;2016-07-05;355;355;177.5;6;3;EUR;null;null;349;174.5;0.5
0;KZ75125KZT2069101999;2016-07-06;438;438;219;83;41.5;EUR;null;null;355;177.5;0.5
0;KZ75125KZT2069101999;2016-07-07;450;450;225;12;6;EUR;null;null;438;219;0.5
0;KZ75125KZT2069101999;2016-07-08;445;445;222.5;null;null;EUR;5;2.5;450;225;0.5
0;KZ75125KZT2069101999;2016-07-09;452;452;226;7;3.5;EUR;null;null;445;222.5;0.5
0;KZ75125KZT2069101999;2016-07-10;526;526;263;74;37;EUR;null;null;452;226;0.5
0;KZ75125KZT2069101999;2016-07-11;431;431;215.5;null;null;EUR;95;47.5;526;263;0.5
0;KZ75125KZT2069101999;2016-07-12;501;501;250.5;70;35;EUR;null;null;431;215.5;0.5
0;KZ75125KZT2069101999;2016-07-13;478;478;239;null;null;EUR;23;11.5;501;250.5;0.5
0;KZ75125KZT2069101999;2016-07-14;406;406;203;null;null;EUR;72;36;478;239;0.5
0;KZ75125KZT2069101999;2016-07-15;495;495;247.5;89;44.5;EUR;null;null;406;203;0.5
0;KZ75125KZT2069101999;2016-07-16;460;460;230;null;null;EUR;35;17.5;495;247.5;0.5
0;KZ75125KZT2069101999;2016-07-17;496;496;248;36;18;EUR;null;null;460;230;0.5
0;KZ75125KZT2069101999;2016-07-18;543;543;271.5;47;23.5;EUR;null;null;496;248;0.5
0;KZ75125KZT2069101999;2016-07-19;498;498;249;null;null;EUR;45;22.5;543;271.5;0.5
0;KZ75125KZT2069101999;2016-07-20;580;580;290;82;41;EUR;null;null;498;249;0.5
0;KZ75125KZT2069101999;2016-07-21;490;490;245;null;null;EUR;90;45;580;290;0.5
0;KZ75125KZT2069101999;2016-07-22;393;393;196.5;null;null;EUR;97;48.5;490;245;0.5
0;KZ75125KZT2069101999;2016-07-23;436;436;218;43;21.5;EUR;null;null;393;196.5;0.5
0;KZ75125KZT2069101999;2016-07-24;414;414;207;null;null;EUR;22;11;436;218;0.5
0;KZ75125KZT2069101999;2016-07-25;464;464;232;50;25;EUR;null;null;414;207;0.5
0;KZ75125KZT2069101999;2016-07-26;473;473;236.5;9;4.5;EUR;null;null;464;232;0.5
0;KZ75125KZT2069101999;2016-07-27;388;388;194;null;null;EUR;85;42.5;473;236.5;0.5
0;KZ75125KZT2069101999;2016-07-28;318;318;159;null;null;EUR;70;35;388;194;0.5
0;KZ75125KZT2069101999;2016-07-29;342;342;171;24;12;EUR;null;null;318;159;0.5
0;KZ75125KZT2069101999;2016-07-30;252;252;126;null;null;EUR;90;45;342;171;0.5
0;KZ75125KZT2069101999;2016-07-31;212;212;106;null;null;EUR;40;20;252;126;0.5
0;KZ75125KZT2069101999;2016-08-01;145;145;72.5;null;null;EUR;67;33.5;212;106;0.5
0;KZ75125KZT2069101999;2016-08-02;63;63;31.5;null;null;EUR;82;41;145;72.5;0.5
0;KZ75125KZT2069101999;2016-08-03;102;102;51;39;19.5;EUR;null;null;63;31.5;0.5
0;KZ75125KZT2069101999;2016-08-04;126;126;63;24;12;EUR;null;null;102;51;0.5
0;KZ75125KZT2069101999;2016-08-05;89;89;44.5;null;null;EUR;37;18.5;126;63;0.5
0;KZ75125KZT2069101999;2016-08-06;25;25;12.5;null;null;EUR;64;32;89;44.5;0.5
0;KZ75125KZT2069101999;2016-08-07;53;53;26.5;28;14;EUR;null;null;25;12.5;0.5
0;KZ75125KZT2069101999;2016-08-08;-31;-31;-15.5;null;null;EUR;84;42;53;26.5;0.5
0;KZ75125KZT2069101999;2016-08-09;-108;-108;-54;null;null;EUR;77;38.5;-31;-15.5;0.5
0;KZ75125KZT2069101999;2016-08-10;-146;-146;-73;null;null;EUR;38;19;-108;-54;0.5
0;KZ75125KZT2069101999;2016-08-11;-128;-128;-64;18;9;EUR;null;null;-146;-73;0.5
0;KZ75125KZT2069101999;2016-08-12;-204;-204;-102;null;null;EUR;76;38;-128;-64;0.5
0;KZ75125KZT2069101999;2016-08-13;-282;-282;-141;null;null;EUR;78;39;-204;-102;0.5
0;KZ75125KZT2069101999;2016-08-14;-375;-375;-187.5;null;null;EUR;93;46.5;-282;-141;0.5
0;KZ75125KZT2069101999;2016-08-15;-411;-411;-205.5;null;null;EUR;36;18;-375;-187.5;0.5
0;KZ75125KZT2069101999;2016-08-16;-430;-430;-215;null;null;EUR;19;9.5;-411;-205.5;0.5
0;KZ75125KZT2069101999;2016-08-17;-351;-351;-175.5;79;39.5;EUR;null;null;-430;-215;0.5
0;KZ75125KZT2069101999;2016-08-18;-405;-405;-202.5;null;null;EUR;54;27;-351;-175.5;0.5
0;KZ75125KZT2069101999;2016-08-19;-490;-490;-245;null;null;EUR;85;42.5;-405;-202.5;0.5
0;KZ75125KZT2069101999;2016-08-20;-501;-501;-250.5;null;null;EUR;11;5.5;-490;-245;0.5
0;KZ75125KZT2069101999;2016-08-21;-463;-463;-231.5;38;19;EUR;null;null;-501;-250.5;0.5
0;KZ75125KZT2069101999;2016-08-22;-420;-420;-210;43;21.5;EUR;null;null;-463;-231.5;0.5
0;KZ75125KZT2069101999;2016-08-23;-417;-417;-208.5;3;1.5;EUR;null;null;-420;-210;0.5
0;KZ75125KZT2069101999;2016-08-24;-400;-400;-200;17;8.5;EUR;null;null;-417;-208.5;0.5
0;KZ75125KZT2069101999;2016-08-25;-343;-343;-171.5;57;28.5;EUR;null;null;-400;-200;0.5
0;KZ75125KZT2069101999;2016-08-26;-413;-413;-206.5;null;null;EUR;70;35;-343;-171.5;0.5
0;KZ75125KZT2069101999;2016-08-27;-350;-350;-175;63;31.5;EUR;null;null;-413;-206.5;0.5
0;KZ75125KZT2069101999;2016-08-28;-331;-331;-165.5;19;9.5;EUR;null;null;-350;-175;0.5
0;KZ75125KZT2069101999;2016-08-29;-385;-385;-192.5;null;null;EUR;54;27;-331;-165.5;0.5
0;KZ75125KZT2069101999;2016-08-30;-350;-350;-175;35;17.5;EUR;null;null;-385;-192.5;0.5
0;KZ75125KZT2069101999;2016-08-31;-253;-253;-126.5;97;48.5;EUR;null;null;-350;-175;0.5
0;KZ75125KZT2069101999;2016-09-01;-290;-290;-145;null;null;EUR;37;18.5;-253;-126.5;0.5
0;KZ75125KZT2069101999;2016-09-02;-365;-365;-182.5;null;null;EUR;75;37.5;-290;-145;0.5
0;KZ75125KZT2069101999;2016-09-03;-452;-452;-226;null;null;EUR;87;43.5;-365;-182.5;0.5
0;KZ75125KZT2069101999;2016-09-04;-488;-488;-244;null;null;EUR;36;18;-452;-226;0.5
0;KZ75125KZT2069101999;2016-09-05;-405;-405;-202.5;83;41.5;EUR;null;null;-488;-244;0.5
0;KZ75125KZT2069101999;2016-09-06;-346;-346;-173;59;29.5;EUR;null;null;-405;-202.5;0.5
0;KZ75125KZT2069101999;2016-09-07;-249;-249;-124.5;97;48.5;EUR;null;null;-346;-173;0.5
0;KZ75125KZT2069101999;2016-09-08;-330;-330;-165;null;null;EUR;81;40.5;-249;-124.5;0.5
0;KZ75125KZT2069101999;2016-09-09;-246;-246;-123;84;42;EUR;null;null;-330;-165;0.5
0;KZ75125KZT2069101999;2016-09-10;-157;-157;-78.5;89;44.5;EUR;null;null;-246;-123;0.5
0;KZ75125KZT2069101999;2016-09-11;-119;-119;-59.5;38;19;EUR;null;null;-157;-78.5;0.5
0;KZ75125KZT2069101999;2016-09-12;-148;-148;-74;null;null;EUR;29;14.5;-119;-59.5;0.5
0;KZ75125KZT2069101999;2016-09-13;-203;-203;-101.5;null;null;EUR;55;27.5;-148;-74;0.5
0;KZ75125KZT2069101999;2016-09-14;-187;-187;-93.5;16;8;EUR;null;null;-203;-101.5;0.5
0;KZ75125KZT2069101999;2016-09-15;-185;-185;-92.5;2;1;EUR;null;null;-187;-93.5;0.5
0;KZ75125KZT2069101999;2016-09-16;-182;-182;-91;3;1.5;EUR;null;null;-185;-92.5;0.5
0;KZ75125KZT2069101999;2016-09-17;-170;-170;-85;12;6;EUR;null;null;-182;-91;0.5
0;KZ75125KZT2069101999;2016-09-18;-232;-232;-116;null;null;EUR;62;31;-170;-85;0.5
0;KZ75125KZT2069101999;2016-09-19;-223;-223;-111.5;9;4.5;EUR;null;null;-232;-116;0.5
0;KZ75125KZT2069101999;2016-09-20;-285;-285;-142.5;null;null;EUR;62;31;-223;-111.5;0.5
0;KZ75125KZT2069101999;2016-09-21;-308;-308;-154;null;null;EUR;23;11.5;-285;-142.5;0.5
0;KZ75125KZT2069101999;2016-09-22;-372;-372;-186;null;null;EUR;64;32;-308;-154;0.5
0;KZ75125KZT2069101999;2016-09-23;-382;-382;-191;null;null;EUR;10;5;-372;-186;0.5
0;KZ75125KZT2069101999;2016-09-24;-428;-428;-214;null;null;EUR;46;23;-382;-191;0.5
0;KZ75125KZT2069101999;2016-09-25;-506;-506;-253;null;null;EUR;78;39;-428;-214;0.5
0;KZ75125KZT2069101999;2016-09-26;-418;-418;-209;88;44;EUR;null;null;-506;-253;0.5
0;KZ75125KZT2069101999;2016-09-27;-443;-443;-221.5;null;null;EUR;25;12.5;-418;-209;0.5
0;KZ75125KZT2069101999;2016-09-28;-374;-374;-187;69;34.5;EUR;null;null;-443;-221.5;0.5
0;KZ75125KZT2069101999;2016-09-29;-469;-469;-234.5;null;null;EUR;95;47.5;-374;-187;0.5
0;KZ75125KZT2069101999;2016-09-30;-496;-496;-248;null;null;EUR;27;13.5;-469;-234.5;0.5
0;KZ75125KZT2069101999;2016-10-01;-580;-580;-290;null;null;EUR;84;42;-496;-248;0.5
0;KZ75125KZT2069101999;2016-10-02;-493;-493;-246.5;87;43.5;EUR;null;null;-580;-290;0.5
0;KZ75125KZT2069101999;2016-10-03;-526;-526;-263;null;null;EUR;33;16.5;-493;-246.5;0.5
0;KZ75125KZT2069101999;2016-10-04;-466;-466;-233;60;30;EUR;null;null;-526;-263;0.5
0;KZ75125KZT2069101999;2016-10-05;-448;-448;-224;18;9;EUR;null;null;-466;-233;0.5
0;KZ75125KZT2069101999;2016-10-06;-500;-500;-250;null;null;EUR;52;26;-448;-224;0.5
0;KZ75125KZT2069101999;2016-10-07;-550;-550;-275;null;null;EUR;50;25;-500;-250;0.5
0;KZ75125KZT2069101999;2016-10-08;-503;-503;-251.5;47;23.5;EUR;null;null;-550;-275;0.5
0;KZ75125KZT2069101999;2016-10-09;-574;-574;-287;null;null;EUR;71;35.5;-503;-251.5;0.5
0;KZ75125KZT2069101999;2016-10-10;-551;-551;-275.5;23;11.5;EUR;null;null;-574;-287;0.5
0;KZ75125KZT2069101999;2016-10-11;-488;-488;-244;63;31.5;EUR;null;null;-551;-275.5;0.5
0;KZ75125KZT2069101999;2016-10-12;-526;-526;-263;null;null;EUR;38;19;-488;-244;0.5
0;KZ75125KZT2069101999;2016-10-13;-483;-483;-241.5;43;21.5;EUR;null;null;-526;-263;0.5
0;KZ75125KZT2069101999;2016-10-14;-398;-398;-199;85;42.5;EUR;null;null;-483;-241.5;0.5
0;KZ75125KZT2069101999;2016-10-15;-354;-354;-177;44;22;EUR;null;null;-398;-199;0.5
0;KZ75125KZT2069101999;2016-10-16;-445;-445;-222.5;null;null;EUR;91;45.5;-354;-177;0.5
0;KZ75125KZT2069101999;2016-10-17;-481;-481;-240.5;null;null;EUR;36;18;-445;-222.5;0.5
0;KZ75125KZT2069101999;2016-10-18;-401;-401;-200.5;80;40;EUR;null;null;-481;-240.5;0.5
0;KZ75125KZT2069101999;2016-10-19;-401;-401;-200.5;null;null;EUR;0;0;-401;-200.5;0.5
0;KZ75125KZT2069101999;2016-10-20;-335;-335;-167.5;66;33;EUR;null;null;-401;-200.5;0.5
0;KZ75125KZT2069101999;2016-10-21;-273;-273;-136.5;62;31;EUR;null;null;-335;-167.5;0.5
0;KZ75125KZT2069101999;2016-10-22;-199;-199;-99.5;74;37;EUR;null;null;-273;-136.5;0.5
0;KZ75125KZT2069101999;2016-10-23;-213;-213;-106.5;null;null;EUR;14;7;-199;-99.5;0.5
0;KZ75125KZT2069101999;2016-10-24;-295;-295;-147.5;null;null;EUR;82;41;-213;-106.5;0.5
0;KZ75125KZT2069101999;2016-10-25;-295;-295;-147.5;null;null;EUR;0;0;-295;-147.5;0.5
0;KZ75125KZT2069101999;2016-10-26;-220;-220;-110;75;37.5;EUR;null;null;-295;-147.5;0.5
0;KZ75125KZT2069101999;2016-10-27;-149;-149;-74.5;71;35.5;EUR;null;null;-220;-110;0.5
0;KZ75125KZT2069101999;2016-10-28;-123;-123;-61.5;26;13;EUR;null;null;-149;-74.5;0.5
0;KZ75125KZT2069101999;2016-10-29;-141;-141;-70.5;null;null;EUR;18;9;-123;-61.5;0.5
0;KZ75125KZT2069101999;2016-10-30;-153;-153;-76.5;null;null;EUR;12;6;-141;-70.5;0.5
0;KZ75125KZT2069101999;2016-10-31;-75;-75;-37.5;78;39;EUR;null;null;-153;-76.5;0.5
0;KZ75125KZT2069101999;2016-11-01;-60;-60;-30;15;7.5;EUR;null;null;-75;-37.5;0.5
0;KZ75125KZT2069101999;2016-11-02;-152;-152;-76;null;null;EUR;92;46;-60;-30;0.5
0;KZ75125KZT2069101999;2016-11-03;-227;-227;-113.5;null;null;EUR;75;37.5;-152;-76;0.5
0;KZ75125KZT2069101999;2016-11-04;-295;-295;-147.5;null;null;EUR;68;34;-227;-113.5;0.5
0;KZ75125KZT2069101999;2016-11-05;-234;-234;-117;61;30.5;EUR;null;null;-295;-147.5;0.5
0;KZ75125KZT2069101999;2016-11-06;-227;-227;-113.5;7;3.5;EUR;null;null;-234;-117;0.5
0;KZ75125KZT2069101999;2016-11-07;-246;-246;-123;null;null;EUR;19;9.5;-227;-113.5;0.5
0;KZ75125KZT2069101999;2016-11-08;-179;-179;-89.5;67;33.5;EUR;null;null;-246;-123;0.5
0;KZ75125KZT2069101999;2016-11-09;-226;-226;-113;null;null;EUR;47;23.5;-179;-89.5;0.5
0;KZ75125KZT2069101999;2016-11-10;-317;-317;-158.5;null;null;EUR;91;45.5;-226;-113;0.5
0;KZ75125KZT2069101999;2016-11-11;-223;-223;-111.5;94;47;EUR;null;null;-317;-158.5;0.5
0;KZ75125KZT2069101999;2016-11-12;-263;-263;-131.5;null;null;EUR;40;20;-223;-111.5;0.5
0;KZ75125KZT2069101999;2016-11-13;-292;-292;-146;null;null;EUR;29;14.5;-263;-131.5;0.5
0;KZ75125KZT2069101999;2016-11-14;-235;-235;-117.5;57;28.5;EUR;null;null;-292;-146;0.5
0;KZ75125KZT2069101999;2016-11-15;-149;-149;-74.5;86;43;EUR;null;null;-235;-117.5;0.5
0;KZ75125KZT2069101999;2016-11-16;-168;-168;-84;null;null;EUR;19;9.5;-149;-74.5;0.5
0;KZ75125KZT2069101999;2016-11-17;-222;-222;-111;null;null;EUR;54;27;-168;-84;0.5
0;KZ75125KZT2069101999;2016-11-18;-233;-233;-116.5;null;null;EUR;11;5.5;-222;-111;0.5
0;KZ75125KZT2069101999;2016-11-19;-194;-194;-97;39;19.5;EUR;null;null;-233;-116.5;0.5
0;KZ75125KZT2069101999;2016-11-20;-285;-285;-142.5;null;null;EUR;91;45.5;-194;-97;0.5
0;KZ75125KZT2069101999;2016-11-21;-257;-257;-128.5;28;14;EUR;null;null;-285;-142.5;0.5
0;KZ75125KZT2069101999;2016-11-22;-260;-260;-130;null;null;EUR;3;1.5;-257;-128.5;0.5
0;KZ75125KZT2069101999;2016-11-23;-241;-241;-120.5;19;9.5;EUR;null;null;-260;-130;0.5
0;KZ75125KZT2069101999;2016-11-24;-248;-248;-124;null;null;EUR;7;3.5;-241;-120.5;0.5
0;KZ75125KZT2069101999;2016-11-25;-300;-300;-150;null;null;EUR;52;26;-248;-124;0.5
0;KZ75125KZT2069101999;2016-11-26;-317;-317;-158.5;null;null;EUR;17;8.5;-300;-150;0.5
0;KZ75125KZT2069101999;2016-11-27;-363;-363;-181.5;null;null;EUR;46;23;-317;-158.5;0.5
0;KZ75125KZT2069101999;2016-11-28;-298;-298;-149;65;32.5;EUR;null;null;-363;-181.5;0.5
0;KZ75125KZT2069101999;2016-11-29;-201;-201;-100.5;97;48.5;EUR;null;null;-298;-149;0.5
0;KZ75125KZT2069101999;2016-11-30;-219;-219;-109.5;null;null;EUR;18;9;-201;-100.5;0.5
0;KZ75125KZT2069101999;2016-12-01;-129;-129;-64.5;90;45;EUR;null;null;-219;-109.5;0.5
0;KZ75125KZT2069101999;2016-12-02;-88;-88;-44;41;20.5;EUR;null;null;-129;-64.5;0.5
0;KZ75125KZT2069101999;2016-12-03;-101;-101;-50.5;null;null;EUR;13;6.5;-88;-44;0.5
0;KZ75125KZT2069101999;2016-12-04;-140;-140;-70;null;null;EUR;39;19.5;-101;-50.5;0.5
0;KZ75125KZT2069101999;2016-12-05;-68;-68;-34;72;36;EUR;null;null;-140;-70;0.5
0;KZ75125KZT2069101999;2016-12-06;-93;-93;-46.5;null;null;EUR;25;12.5;-68;-34;0.5
0;KZ75125KZT2069101999;2016-12-07;-180;-180;-90;null;null;EUR;87;43.5;-93;-46.5;0.5
0;KZ75125KZT2069101999;2016-12-08;-132;-132;-66;48;24;EUR;null;null;-180;-90;0.5
0;KZ75125KZT2069101999;2016-12-09;-171;-171;-85.5;null;null;EUR;39;19.5;-132;-66;0.5
0;KZ75125KZT2069101999;2016-12-10;-182;-182;-91;null;null;EUR;11;5.5;-171;-85.5;0.5
0;KZ75125KZT2069101999;2016-12-11;-120;-120;-60;62;31;EUR;null;null;-182;-91;0.5
0;KZ75125KZT2069101999;2016-12-12;-165;-165;-82.5;null;null;EUR;45;22.5;-120;-60;0.5
0;KZ75125KZT2069101999;2016-12-13;-183;-183;-91.5;null;null;EUR;18;9;-165;-82.5;0.5
0;KZ75125KZT2069101999;2016-12-14;-136;-136;-68;47;23.5;EUR;null;null;-183;-91.5;0.5
0;KZ75125KZT2069101999;2016-12-15;-158;-158;-79;null;null;EUR;22;11;-136;-68;0.5
0;KZ75125KZT2069101999;2016-12-16;-249;-249;-124.5;null;null;EUR;91;45.5;-158;-79;0.5
0;KZ75125KZT2069101999;2016-12-17;-234;-234;-117;15;7.5;EUR;null;null;-249;-124.5;0.5
0;KZ75125KZT2069101999;2016-12-18;-259;-259;-129.5;null;null;EUR;25;12.5;-234;-117;0.5
0;KZ75125KZT2069101999;2016-12-19;-299;-299;-149.5;null;null;EUR;40;20;-259;-129.5;0.5
0;KZ75125KZT2069101999;2016-12-20;-356;-356;-178;null;null;EUR;57;28.5;-299;-149.5;0.5
0;KZ75125KZT2069101999;2016-12-21;-338;-338;-169;18;9;EUR;null;null;-356;-178;0.5
0;KZ75125KZT2069101999;2016-12-22;-311;-311;-155.5;27;13.5;EUR;null;null;-338;-169;0.5
0;KZ75125KZT2069101999;2016-12-23;-367;-367;-183.5;null;null;EUR;56;28;-311;-155.5;0.5
0;KZ75125KZT2069101999;2016-12-24;-372;-372;-186;null;null;EUR;5;2.5;-367;-183.5;0.5
0;KZ75125KZT2069101999;2016-12-25;-364;-364;-182;8;4;EUR;null;null;-372;-186;0.5
0;KZ75125KZT2069101999;2016-12-26;-321;-321;-160.5;43;21.5;EUR;null;null;-364;-182;0.5
0;KZ75125KZT2069101999;2016-12-27;-360;-360;-180;null;null;EUR;39;19.5;-321;-160.5;0.5
0;KZ75125KZT2069101999;2016-12-28;-340;-340;-170;20;10;EUR;null;null;-360;-180;0.5
0;KZ75125KZT2069101999;2016-12-29;-370;-370;-185;null;null;EUR;30;15;-340;-170;0.5
0;KZ75125KZT2069101999;2016-12-30;-448;-448;-224;null;null;EUR;78;39;-370;-185;0.5
0;KZ75125KZT2069101999;2016-12-31;-471;-471;-235.5;null;null;EUR;23;11.5;-448;-224;0.5
0;KZ75125KZT2069101999;2017-01-01;-438;-438;-219;33;16.5;EUR;null;null;-471;-235.5;0.5
0;KZ75125KZT2069101999;2017-01-02;-397;-397;-198.5;41;20.5;EUR;null;null;-438;-219;0.5
0;KZ75125KZT2069101999;2017-01-03;-401;-401;-200.5;null;null;EUR;4;2;-397;-198.5;0.5
0;KZ75125KZT2069101999;2017-01-04;-477;-477;-238.5;null;null;EUR;76;38;-401;-200.5;0.5
0;KZ75125KZT2069101999;2017-01-05;-477;-477;-238.5;null;null;EUR;0;0;-477;-238.5;0.5
0;KZ75125KZT2069101999;2017-01-06;-452;-452;-226;25;12.5;EUR;null;null;-477;-238.5;0.5
0;KZ75125KZT2069101999;2017-01-07;-391;-391;-195.5;61;30.5;EUR;null;null;-452;-226;0.5
0;KZ75125KZT2069101999;2017-01-08;-481;-481;-240.5;null;null;EUR;90;45;-391;-195.5;0.5
0;KZ75125KZT2069101999;2017-01-09;-416;-416;-208;65;32.5;EUR;null;null;-481;-240.5;0.5
0;KZ75125KZT2069101999;2017-01-10;-387;-387;-193.5;29;14.5;EUR;null;null;-416;-208;0.5
0;KZ75125KZT2069101999;2017-01-11;-340;-340;-170;47;23.5;EUR;null;null;-387;-193.5;0.5
0;KZ75125KZT2069101999;2017-01-12;-331;-331;-165.5;9;4.5;EUR;null;null;-340;-170;0.5
0;KZ75125KZT2069101999;2017-01-13;-272;-272;-136;59;29.5;EUR;null;null;-331;-165.5;0.5
0;KZ75125KZT2069101999;2017-01-14;-173;-173;-86.5;99;49.5;EUR;null;null;-272;-136;0.5
0;KZ75125KZT2069101999;2017-01-15;-144;-144;-72;29;14.5;EUR;null;null;-173;-86.5;0.5
0;KZ75125KZT2069101999;2017-01-16;-161;-161;-80.5;null;null;EUR;17;8.5;-144;-72;0.5
0;KZ75125KZT2069101999;2017-01-17;-64;-64;-32;97;48.5;EUR;null;null;-161;-80.5;0.5
0;KZ75125KZT2069101999;2017-01-18;-31;-31;-15.5;33;16.5;EUR;null;null;-64;-32;0.5
0;KZ75125KZT2069101999;2017-01-19;-80;-80;-40;null;null;EUR;49;24.5;-31;-15.5;0.5
0;KZ75125KZT2069101999;2017-01-20;-73;-73;-36.5;7;3.5;EUR;null;null;-80;-40;0.5
0;KZ75125KZT2069101999;2017-01-21;-123;-123;-61.5;null;null;EUR;50;25;-73;-36.5;0.5
0;KZ75125KZT2069101999;2017-01-22;-144;-144;-72;null;null;EUR;21;10.5;-123;-61.5;0.5
0;KZ75125KZT2069101999;2017-01-23;-155;-155;-77.5;null;null;EUR;11;5.5;-144;-72;0.5
0;KZ75125KZT2069101999;2017-01-24;-96;-96;-48;59;29.5;EUR;null;null;-155;-77.5;0.5
0;KZ75125KZT2069101999;2017-01-25;-74;-74;-37;22;11;EUR;null;null;-96;-48;0.5
0;KZ75125KZT2069101999;2017-01-26;11;11;5.5;85;42.5;EUR;null;null;-74;-37;0.5
0;KZ75125KZT2069101999;2017-01-27;56;56;28;45;22.5;EUR;null;null;11;5.5;0.5
0;KZ75125KZT2069101999;2017-01-28;118;118;59;62;31;EUR;null;null;56;28;0.5
0;KZ75125KZT2069101999;2017-01-29;57;57;28.5;null;null;EUR;61;30.5;118;59;0.5
0;KZ75125KZT2069101999;2017-01-30;-40;-40;-20;null;null;EUR;97;48.5;57;28.5;0.5
0;KZ75125KZT2069101999;2017-01-31;12;12;6;52;26;EUR;null;null;-40;-20;0.5
0;KZ75125KZT2069101999;2017-02-01;37;37;18.5;25;12.5;EUR;null;null;12;6;0.5
0;KZ75125KZT2069101999;2017-02-02;110;110;55;73;36.5;EUR;null;null;37;18.5;0.5
0;KZ75125KZT2069101999;2017-02-03;120;120;60;10;5;EUR;null;null;110;55;0.5
0;KZ75125KZT2069101999;2017-02-04;131;131;65.5;11;5.5;EUR;null;null;120;60;0.5
0;KZ75125KZT2069101999;2017-02-05;181;181;90.5;50;25;EUR;null;null;131;65.5;0.5
0;KZ75125KZT2069101999;2017-02-06;248;248;124;67;33.5;EUR;null;null;181;90.5;0.5
0;KZ75125KZT2069101999;2017-02-07;205;205;102.5;null;null;EUR;43;21.5;248;124;0.5
0;KZ75125KZT2069101999;2017-02-08;161;161;80.5;null;null;EUR;44;22;205;102.5;0.5
0;KZ75125KZT2069101999;2017-02-09;119;119;59.5;null;null;EUR;42;21;161;80.5;0.5
0;KZ75125KZT2069101999;2017-02-10;65;65;32.5;null;null;EUR;54;27;119;59.5;0.5
0;KZ75125KZT2069101999;2017-02-11;27;27;13.5;null;null;EUR;38;19;65;32.5;0.5
0;KZ75125KZT2069101999;2017-02-12;117;117;58.5;90;45;EUR;null;null;27;13.5;0.5
0;KZ75125KZT2069101999;2017-02-13;207;207;103.5;90;45;EUR;null;null;117;58.5;0.5
0;KZ75125KZT2069101999;2017-02-14;191;191;95.5;null;null;EUR;16;8;207;103.5;0.5
0;KZ75125KZT2069101999;2017-02-15;141;141;70.5;null;null;EUR;50;25;191;95.5;0.5
0;KZ75125KZT2069101999;2017-02-16;83;83;41.5;null;null;EUR;58;29;141;70.5;0.5
0;KZ75125KZT2069101999;2017-02-17;163;163;81.5;80;40;EUR;null;null;83;41.5;0.5
0;KZ75125KZT2069101999;2017-02-18;133;133;66.5;null;null;EUR;30;15;163;81.5;0.5
0;KZ75125KZT2069101999;2017-02-19;200;200;100;67;33.5;EUR;null;null;133;66.5;0.5
0;KZ75125KZT2069101999;2017-02-20;227;227;113.5;27;13.5;EUR;null;null;200;100;0.5
0;KZ75125KZT2069101999;2017-02-21;188;188;94;null;null;EUR;39;19.5;227;113.5;0.5
0;KZ75125KZT2069101999;2017-02-22;242;242;121;54;27;EUR;null;null;188;94;0.5
0;KZ75125KZT2069101999;2017-02-23;323;323;161.5;81;40.5;EUR;null;null;242;121;0.5
0;KZ75125KZT2069101999;2017-02-24;357;357;178.5;34;17;EUR;null;null;323;161.5;0.5
0;KZ75125KZT2069101999;2017-02-25;332;332;166;null;null;EUR;25;12.5;357;178.5;0.5
0;KZ75125KZT2069101999;2017-02-26;291;291;145.5;null;null;EUR;41;20.5;332;166;0.5
0;KZ75125KZT2069101999;2017-02-27;303;303;151.5;12;6;EUR;null;null;291;145.5;0.5
0;KZ75125KZT2069101999;2017-02-28;326;326;163;23;11.5;EUR;null;null;303;151.5;0.5
0;KZ75125KZT2069101999;2017-03-01;316;316;158;null;null;EUR;10;5;326;163;0.5
0;KZ75125KZT2069101999;2017-03-02;238;238;119;null;null;EUR;78;39;316;158;0.5
0;KZ75125KZT2069101999;2017-03-03;207;207;103.5;null;null;EUR;31;15.5;238;119;0.5
0;KZ75125KZT2069101999;2017-03-04;112;112;56;null;null;EUR;95;47.5;207;103.5;0.5
0;KZ75125KZT2069101999;2017-03-05;87;87;43.5;null;null;EUR;25;12.5;112;56;0.5
