id_1;is_deleted;account_id;balance_date;closing_available_balance;closing_balance;closing_balance_national;credit_turn_over;credit_turn_over_national;currency;debet_turn_over;debet_turn_over_national;opening_balance;opening_balance_national;rate
5152;0;KZ75125KZT2069100106;2016-11-28;1529;1529;1529;null;null;KZT;51;51;1580;1580;1
5153;0;KZ75125KZT2069100106;2016-11-29;1443;1443;1443;null;null;KZT;86;86;1529;1529;1
5154;0;KZ75125KZT2069100106;2016-11-30;1490;1490;1490;47;47;KZT;null;null;1443;1443;1
5155;0;KZ75125KZT2069100106;2016-12-01;1464;1464;1464;null;null;KZT;26;26;1490;1490;1
5156;0;KZ75125KZT2069100106;2016-12-02;1473;1473;1473;9;9;KZT;null;null;1464;1464;1
5157;0;KZ75125KZT2069100106;2016-12-03;1430;1430;1430;null;null;KZT;43;43;1473;1473;1
5158;0;KZ75125KZT2069100106;2016-12-04;1331;1331;1331;null;null;KZT;99;99;1430;1430;1
5159;0;KZ75125KZT2069100106;2016-12-05;1395;1395;1395;64;64;KZT;null;null;1331;1331;1
5160;0;KZ75125KZT2069100106;2016-12-06;1306;1306;1306;null;null;KZT;89;89;1395;1395;1
5161;0;KZ75125KZT2069100106;2016-12-07;1236;1236;1236;null;null;KZT;70;70;1306;1306;1
5162;0;KZ75125KZT2069100106;2016-12-08;1319;1319;1319;83;83;KZT;null;null;1236;1236;1
5163;0;KZ75125KZT2069100106;2016-12-09;1229;1229;1229;null;null;KZT;90;90;1319;1319;1
5164;0;KZ75125KZT2069100106;2016-12-10;1170;1170;1170;null;null;KZT;59;59;1229;1229;1
5165;0;KZ75125KZT2069100106;2016-12-11;1192;1192;1192;22;22;KZT;null;null;1170;1170;1
5166;0;KZ75125KZT2069100106;2016-12-12;1286;1286;1286;94;94;KZT;null;null;1192;1192;1
5167;0;KZ75125KZT2069100106;2016-12-13;1366;1366;1366;80;80;KZT;null;null;1286;1286;1
5168;0;KZ75125KZT2069100106;2016-12-14;1379;1379;1379;13;13;KZT;null;null;1366;1366;1
5169;0;KZ75125KZT2069100106;2016-12-15;1367;1367;1367;null;null;KZT;12;12;1379;1379;1
5170;0;KZ75125KZT2069100106;2016-12-16;1393;1393;1393;26;26;KZT;null;null;1367;1367;1
5171;0;KZ75125KZT2069100106;2016-12-17;1480;1480;1480;87;87;KZT;null;null;1393;1393;1
5172;0;KZ75125KZT2069100106;2016-12-18;1555;1555;1555;75;75;KZT;null;null;1480;1480;1
5173;0;KZ75125KZT2069100106;2016-12-19;1549;1549;1549;null;null;KZT;6;6;1555;1555;1
5174;0;KZ75125KZT2069100106;2016-12-20;1518;1518;1518;null;null;KZT;31;31;1549;1549;1
5175;0;KZ75125KZT2069100106;2016-12-21;1604;1604;1604;86;86;KZT;null;null;1518;1518;1
5176;0;KZ75125KZT2069100106;2016-12-22;1581;1581;1581;null;null;KZT;23;23;1604;1604;1
5177;0;KZ75125KZT2069100106;2016-12-23;1505;1505;1505;null;null;KZT;76;76;1581;1581;1
5178;0;KZ75125KZT2069100106;2016-12-24;1563;1563;1563;58;58;KZT;null;null;1505;1505;1
5179;0;KZ75125KZT2069100106;2016-12-25;1592;1592;1592;29;29;KZT;null;null;1563;1563;1
5180;0;KZ75125KZT2069100106;2016-12-26;1586;1586;1586;null;null;KZT;6;6;1592;1592;1
5181;0;KZ75125KZT2069100106;2016-12-27;1558;1558;1558;null;null;KZT;28;28;1586;1586;1
5182;0;KZ75125KZT2069100106;2016-12-28;1489;1489;1489;null;null;KZT;69;69;1558;1558;1
5183;0;KZ75125KZT2069100106;2016-12-29;1577;1577;1577;88;88;KZT;null;null;1489;1489;1
5184;0;KZ75125KZT2069100106;2016-12-30;1483;1483;1483;null;null;KZT;94;94;1577;1577;1
5185;0;KZ75125KZT2069100106;2016-12-31;1570;1570;1570;87;87;KZT;null;null;1483;1483;1
5186;0;KZ75125KZT2069100106;2017-01-01;1639;1639;1639;69;69;KZT;null;null;1570;1570;1
5187;0;KZ75125KZT2069100106;2017-01-02;1720;1720;1720;81;81;KZT;null;null;1639;1639;1
5188;0;KZ75125KZT2069100106;2017-01-03;1817;1817;1817;97;97;KZT;null;null;1720;1720;1
5189;0;KZ75125KZT2069100106;2017-01-04;1851;1851;1851;34;34;KZT;null;null;1817;1817;1
5190;0;KZ75125KZT2069100106;2017-01-05;1912;1912;1912;61;61;KZT;null;null;1851;1851;1
5191;0;KZ75125KZT2069100106;2017-01-06;1976;1976;1976;64;64;KZT;null;null;1912;1912;1
5192;0;KZ75125KZT2069100106;2017-01-07;2071;2071;2071;95;95;KZT;null;null;1976;1976;1
5193;0;KZ75125KZT2069100106;2017-01-08;2121;2121;2121;50;50;KZT;null;null;2071;2071;1
5194;0;KZ75125KZT2069100106;2017-01-09;2063;2063;2063;null;null;KZT;58;58;2121;2121;1
5195;0;KZ75125KZT2069100106;2017-01-10;1969;1969;1969;null;null;KZT;94;94;2063;2063;1
5196;0;KZ75125KZT2069100106;2017-01-11;1988;1988;1988;19;19;KZT;null;null;1969;1969;1
5197;0;KZ75125KZT2069100106;2017-01-12;1896;1896;1896;null;null;KZT;92;92;1988;1988;1
5198;0;KZ75125KZT2069100106;2017-01-13;1924;1924;1924;28;28;KZT;null;null;1896;1896;1
5199;0;KZ75125KZT2069100106;2017-01-14;1971;1971;1971;47;47;KZT;null;null;1924;1924;1
5200;0;KZ75125KZT2069100106;2017-01-15;1987;1987;1987;16;16;KZT;null;null;1971;1971;1
5201;0;KZ75125KZT2069100106;2017-01-16;1932;1932;1932;null;null;KZT;55;55;1987;1987;1
5202;0;KZ75125KZT2069100106;2017-01-17;2003;2003;2003;71;71;KZT;null;null;1932;1932;1
5203;0;KZ75125KZT2069100106;2017-01-18;1904;1904;1904;null;null;KZT;99;99;2003;2003;1
5204;0;KZ75125KZT2069100106;2017-01-19;1956;1956;1956;52;52;KZT;null;null;1904;1904;1
5205;0;KZ75125KZT2069100106;2017-01-20;1963;1963;1963;7;7;KZT;null;null;1956;1956;1
5206;0;KZ75125KZT2069100106;2017-01-21;1957;1957;1957;null;null;KZT;6;6;1963;1963;1
5207;0;KZ75125KZT2069100106;2017-01-22;2004;2004;2004;47;47;KZT;null;null;1957;1957;1
5208;0;KZ75125KZT2069100106;2017-01-23;1939;1939;1939;null;null;KZT;65;65;2004;2004;1
5209;0;KZ75125KZT2069100106;2017-01-24;1920;1920;1920;null;null;KZT;19;19;1939;1939;1
5210;0;KZ75125KZT2069100106;2017-01-25;1950;1950;1950;30;30;KZT;null;null;1920;1920;1
5211;0;KZ75125KZT2069100106;2017-01-26;1986;1986;1986;36;36;KZT;null;null;1950;1950;1
5212;0;KZ75125KZT2069100106;2017-01-27;1960;1960;1960;null;null;KZT;26;26;1986;1986;1
5213;0;KZ75125KZT2069100106;2017-01-28;1888;1888;1888;null;null;KZT;72;72;1960;1960;1
5214;0;KZ75125KZT2069100106;2017-01-29;1850;1850;1850;null;null;KZT;38;38;1888;1888;1
5215;0;KZ75125KZT2069100106;2017-01-30;1901;1901;1901;51;51;KZT;null;null;1850;1850;1
5216;0;KZ75125KZT2069100106;2017-01-31;1950;1950;1950;49;49;KZT;null;null;1901;1901;1
5217;0;KZ75125KZT2069100106;2017-02-01;1885;1885;1885;null;null;KZT;65;65;1950;1950;1
5218;0;KZ75125KZT2069100106;2017-02-02;1809;1809;1809;null;null;KZT;76;76;1885;1885;1
5219;0;KZ75125KZT2069100106;2017-02-03;1899;1899;1899;90;90;KZT;null;null;1809;1809;1
5220;0;KZ75125KZT2069100106;2017-02-04;1982;1982;1982;83;83;KZT;null;null;1899;1899;1
5221;0;KZ75125KZT2069100106;2017-02-05;2073;2073;2073;91;91;KZT;null;null;1982;1982;1
5222;0;KZ75125KZT2069100106;2017-02-06;2123;2123;2123;50;50;KZT;null;null;2073;2073;1
5223;0;KZ75125KZT2069100106;2017-02-07;2108;2108;2108;null;null;KZT;15;15;2123;2123;1
5224;0;KZ75125KZT2069100106;2017-02-08;2199;2199;2199;91;91;KZT;null;null;2108;2108;1
5225;0;KZ75125KZT2069100106;2017-02-09;2256;2256;2256;57;57;KZT;null;null;2199;2199;1
5226;0;KZ75125KZT2069100106;2017-02-10;2300;2300;2300;44;44;KZT;null;null;2256;2256;1
5227;0;KZ75125KZT2069100106;2017-02-11;2366;2366;2366;66;66;KZT;null;null;2300;2300;1
5228;0;KZ75125KZT2069100106;2017-02-12;2283;2283;2283;null;null;KZT;83;83;2366;2366;1
5229;0;KZ75125KZT2069100106;2017-02-13;2231;2231;2231;null;null;KZT;52;52;2283;2283;1
5230;0;KZ75125KZT2069100106;2017-02-14;2225;2225;2225;null;null;KZT;6;6;2231;2231;1
5231;0;KZ75125KZT2069100106;2017-02-15;2191;2191;2191;null;null;KZT;34;34;2225;2225;1
5232;0;KZ75125KZT2069100106;2017-02-16;2167;2167;2167;null;null;KZT;24;24;2191;2191;1
5233;0;KZ75125KZT2069100106;2017-02-17;2074;2074;2074;null;null;KZT;93;93;2167;2167;1
5234;0;KZ75125KZT2069100106;2017-02-18;2151;2151;2151;77;77;KZT;null;null;2074;2074;1
5235;0;KZ75125KZT2069100106;2017-02-19;2229;2229;2229;78;78;KZT;null;null;2151;2151;1
5236;0;KZ75125KZT2069100106;2017-02-20;2167;2167;2167;null;null;KZT;62;62;2229;2229;1
5237;0;KZ75125KZT2069100106;2017-02-21;2085;2085;2085;null;null;KZT;82;82;2167;2167;1
5238;0;KZ75125KZT2069100106;2017-02-22;2157;2157;2157;72;72;KZT;null;null;2085;2085;1
5239;0;KZ75125KZT2069100106;2017-02-23;2199;2199;2199;42;42;KZT;null;null;2157;2157;1
5240;0;KZ75125KZT2069100106;2017-02-24;2140;2140;2140;null;null;KZT;59;59;2199;2199;1
5241;0;KZ75125KZT2069100106;2017-02-25;2179;2179;2179;39;39;KZT;null;null;2140;2140;1
5242;0;KZ75125KZT2069100106;2017-02-26;2143;2143;2143;null;null;KZT;36;36;2179;2179;1
5243;0;KZ75125KZT2069100106;2017-02-27;2150;2150;2150;7;7;KZT;null;null;2143;2143;1
5244;0;KZ75125KZT2069100106;2017-02-28;2158;2158;2158;8;8;KZT;null;null;2150;2150;1
5245;0;KZ75125KZT2069100106;2017-03-01;2146;2146;2146;null;null;KZT;12;12;2158;2158;1
5246;0;KZ75125KZT2069100106;2017-03-02;2244;2244;2244;98;98;KZT;null;null;2146;2146;1
5247;0;KZ75125KZT2069100106;2017-03-03;2294;2294;2294;50;50;KZT;null;null;2244;2244;1
5248;0;KZ75125KZT2069100106;2017-03-04;2380;2380;2380;86;86;KZT;null;null;2294;2294;1
5249;0;KZ75125KZT2069100106;2017-03-05;2357;2357;2357;null;null;KZT;23;23;2380;2380;1
5250;0;KZ75125KZT2069100106;2017-03-06;2329;2329;2329;null;null;KZT;28;28;2357;2357;1
5251;0;KZ75125KZT2069100106;2017-03-07;2402;2402;2402;73;73;KZT;null;null;2329;2329;1
5252;0;KZ75125KZT2069100106;2017-03-08;2422;2422;2422;20;20;KZT;null;null;2402;2402;1
5253;0;KZ75125KZT2069100106;2017-03-09;2473;2473;2473;51;51;KZT;null;null;2422;2422;1
5254;0;KZ75125KZT2069100106;2017-03-10;2401;2401;2401;null;null;KZT;72;72;2473;2473;1
5255;0;KZ75125KZT2069100106;2017-03-11;2465;2465;2465;64;64;KZT;null;null;2401;2401;1
5256;0;KZ75125KZT2069100106;2017-03-12;2492;2492;2492;27;27;KZT;null;null;2465;2465;1
5257;0;KZ75125KZT2069100106;2017-03-13;2561;2561;2561;69;69;KZT;null;null;2492;2492;1
5258;0;KZ75125KZT2069100106;2017-03-14;2544;2544;2544;null;null;KZT;17;17;2561;2561;1
5259;0;KZ75125KZT2069100106;2017-03-15;2499;2499;2499;null;null;KZT;45;45;2544;2544;1
5260;0;KZ75125KZT2069100106;2017-03-16;2472;2472;2472;null;null;KZT;27;27;2499;2499;1
5261;0;KZ75125KZT2069100106;2017-03-17;2458;2458;2458;null;null;KZT;14;14;2472;2472;1
5262;0;KZ75125KZT2069100106;2017-03-18;2485;2485;2485;27;27;KZT;null;null;2458;2458;1
5263;0;KZ75125KZT2069100106;2017-03-19;2478;2478;2478;null;null;KZT;7;7;2485;2485;1
5264;0;KZ75125KZT2069100106;2017-03-20;2544;2544;2544;66;66;KZT;null;null;2478;2478;1
5265;0;KZ75125KZT2069100106;2017-03-21;2531;2531;2531;null;null;KZT;13;13;2544;2544;1
5266;0;KZ75125KZT2069100106;2017-03-22;2572;2572;2572;41;41;KZT;null;null;2531;2531;1
5267;0;KZ75125KZT2069100106;2017-03-23;2473;2473;2473;null;null;KZT;99;99;2572;2572;1
5268;0;KZ75125KZT2069100106;2017-03-24;2475;2475;2475;2;2;KZT;null;null;2473;2473;1
5269;0;KZ75125KZT2069100106;2017-03-25;2549;2549;2549;74;74;KZT;null;null;2475;2475;1
5270;0;KZ75125KZT2069100106;2017-03-26;2640;2640;2640;91;91;KZT;null;null;2549;2549;1
5271;0;KZ75125KZT2069100106;2017-03-27;2731;2731;2731;91;91;KZT;null;null;2640;2640;1
5272;0;KZ75125KZT2069100106;2017-03-28;2664;2664;2664;null;null;KZT;67;67;2731;2731;1
5273;0;KZ75125KZT2069100106;2017-03-29;2614;2614;2614;null;null;KZT;50;50;2664;2664;1
5274;0;KZ75125KZT2069100106;2017-03-30;2701;2701;2701;87;87;KZT;null;null;2614;2614;1
5275;0;KZ75125KZT2069100106;2017-03-31;2662;2662;2662;null;null;KZT;39;39;2701;2701;1
5276;0;KZ75125KZT2069100106;2017-04-01;2612;2612;2612;null;null;KZT;50;50;2662;2662;1
5277;0;KZ75125KZT2069100106;2017-04-02;2674;2674;2674;62;62;KZT;null;null;2612;2612;1
5278;0;KZ75125KZT2069100106;2017-04-03;2591;2591;2591;null;null;KZT;83;83;2674;2674;1
5279;0;KZ75125KZT2069100106;2017-04-04;2628;2628;2628;37;37;KZT;null;null;2591;2591;1
5280;0;KZ75125KZT2069100106;2017-04-05;2595;2595;2595;null;null;KZT;33;33;2628;2628;1
5281;0;KZ75125KZT2069100106;2017-04-06;2524;2524;2524;null;null;KZT;71;71;2595;2595;1
5282;0;KZ75125KZT2069100106;2017-04-07;2521;2521;2521;null;null;KZT;3;3;2524;2524;1
5283;0;KZ75125KZT2069100106;2017-04-08;2588;2588;2588;67;67;KZT;null;null;2521;2521;1
5284;0;KZ75125KZT2069100106;2017-04-09;2636;2636;2636;48;48;KZT;null;null;2588;2588;1
5285;0;KZ75125KZT2069100106;2017-04-10;2590;2590;2590;null;null;KZT;46;46;2636;2636;1
5286;0;KZ75125KZT2069100106;2017-04-11;2612;2612;2612;22;22;KZT;null;null;2590;2590;1
5287;0;KZ75125KZT2069100106;2017-04-12;2650;2650;2650;38;38;KZT;null;null;2612;2612;1
5288;0;KZ75125KZT2069100106;2017-04-13;2745;2745;2745;95;95;KZT;null;null;2650;2650;1
5289;0;KZ75125KZT2069100106;2017-04-14;2783;2783;2783;38;38;KZT;null;null;2745;2745;1
5290;0;KZ75125KZT2069100106;2017-04-15;2747;2747;2747;null;null;KZT;36;36;2783;2783;1
5291;0;KZ75125KZT2069100106;2017-04-16;2758;2758;2758;11;11;KZT;null;null;2747;2747;1
5292;0;KZ75125KZT2069100106;2017-04-17;2796;2796;2796;38;38;KZT;null;null;2758;2758;1
5293;0;KZ75125KZT2069100106;2017-04-18;2723;2723;2723;null;null;KZT;73;73;2796;2796;1
5294;0;KZ75125KZT2069100106;2017-04-19;2676;2676;2676;null;null;KZT;47;47;2723;2723;1
5295;0;KZ75125KZT2069100106;2017-04-20;2604;2604;2604;null;null;KZT;72;72;2676;2676;1
5296;0;KZ75125KZT2069100106;2017-04-21;2603;2603;2603;null;null;KZT;1;1;2604;2604;1
5297;0;KZ75125KZT2069100106;2017-04-22;2638;2638;2638;35;35;KZT;null;null;2603;2603;1
5298;0;KZ75125KZT2069100106;2017-04-23;2703;2703;2703;65;65;KZT;null;null;2638;2638;1
5299;0;KZ75125KZT2069100106;2017-04-24;2654;2654;2654;null;null;KZT;49;49;2703;2703;1
5300;0;KZ75125KZT2069100106;2017-04-25;2644;2644;2644;null;null;KZT;10;10;2654;2654;1
5301;0;KZ75125KZT2069100106;2017-04-26;2645;2645;2645;1;1;KZT;null;null;2644;2644;1
5302;0;KZ75125KZT2069100106;2017-04-27;2671;2671;2671;26;26;KZT;null;null;2645;2645;1
5303;0;KZ75125KZT2069100106;2017-04-28;2686;2686;2686;15;15;KZT;null;null;2671;2671;1
5304;0;KZ75125KZT2069100106;2017-04-29;2777;2777;2777;91;91;KZT;null;null;2686;2686;1
5305;0;KZ75125KZT2069100106;2017-04-30;2841;2841;2841;64;64;KZT;null;null;2777;2777;1
5306;0;KZ75125KZT2069100106;2017-05-01;2751;2751;2751;null;null;KZT;90;90;2841;2841;1
5307;0;KZ75125KZT2069100106;2017-05-02;2716;2716;2716;null;null;KZT;35;35;2751;2751;1
5308;0;KZ75125KZT2069100106;2017-05-03;2736;2736;2736;20;20;KZT;null;null;2716;2716;1
5309;0;KZ75125KZT2069100106;2017-05-04;2651;2651;2651;null;null;KZT;85;85;2736;2736;1
5310;0;KZ75125KZT2069100106;2017-05-05;2627;2627;2627;null;null;KZT;24;24;2651;2651;1
5311;0;KZ75125KZT2069100106;2017-05-06;2570;2570;2570;null;null;KZT;57;57;2627;2627;1
5312;0;KZ75125KZT2069100106;2017-05-07;2600;2600;2600;30;30;KZT;null;null;2570;2570;1
5313;0;KZ75125KZT2069100106;2017-05-08;2644;2644;2644;44;44;KZT;null;null;2600;2600;1
5314;0;KZ75125KZT2069100106;2017-05-09;2568;2568;2568;null;null;KZT;76;76;2644;2644;1
5315;0;KZ75125KZT2069100106;2017-05-10;2589;2589;2589;21;21;KZT;null;null;2568;2568;1
5316;0;KZ75125KZT2069100106;2017-05-11;2515;2515;2515;null;null;KZT;74;74;2589;2589;1
5317;0;KZ75125KZT2069100106;2017-05-12;2448;2448;2448;null;null;KZT;67;67;2515;2515;1
5318;0;KZ75125KZT2069100106;2017-05-13;2383;2383;2383;null;null;KZT;65;65;2448;2448;1
5319;0;KZ75125KZT2069100106;2017-05-14;2396;2396;2396;13;13;KZT;null;null;2383;2383;1
5320;0;KZ75125KZT2069100106;2017-05-15;2469;2469;2469;73;73;KZT;null;null;2396;2396;1
5321;0;KZ75125KZT2069100106;2017-05-16;2426;2426;2426;null;null;KZT;43;43;2469;2469;1
5322;0;KZ75125KZT2069100106;2017-05-17;2517;2517;2517;91;91;KZT;null;null;2426;2426;1
5323;0;KZ75125KZT2069100106;2017-05-18;2485;2485;2485;null;null;KZT;32;32;2517;2517;1
5324;0;KZ75125KZT2069100106;2017-05-19;2454;2454;2454;null;null;KZT;31;31;2485;2485;1
5325;0;KZ75125KZT2069100106;2017-05-20;2437;2437;2437;null;null;KZT;17;17;2454;2454;1
5326;0;KZ75125KZT2069100106;2017-05-21;2374;2374;2374;null;null;KZT;63;63;2437;2437;1
5327;0;KZ75125KZT2069100106;2017-05-22;2322;2322;2322;null;null;KZT;52;52;2374;2374;1
5328;0;KZ75125KZT2069100106;2017-05-23;2416;2416;2416;94;94;KZT;null;null;2322;2322;1
5329;0;KZ75125KZT2069100106;2017-05-24;2333;2333;2333;null;null;KZT;83;83;2416;2416;1
5330;0;KZ75125KZT2069100106;2017-05-25;2321;2321;2321;null;null;KZT;12;12;2333;2333;1
5331;0;KZ75125KZT2069100106;2017-05-26;2311;2311;2311;null;null;KZT;10;10;2321;2321;1
5332;0;KZ75125KZT2069100106;2017-05-27;2280;2280;2280;null;null;KZT;31;31;2311;2311;1
5333;0;KZ75125KZT2069100106;2017-05-28;2186;2186;2186;null;null;KZT;94;94;2280;2280;1
5334;0;KZ75125KZT2069100106;2017-05-29;2249;2249;2249;63;63;KZT;null;null;2186;2186;1
5335;0;KZ75125KZT2069100106;2017-05-30;2285;2285;2285;36;36;KZT;null;null;2249;2249;1
5336;0;KZ75125KZT2069100106;2017-05-31;2363;2363;2363;78;78;KZT;null;null;2285;2285;1
5337;0;KZ75125KZT2069100106;2017-06-01;2350;2350;2350;null;null;KZT;13;13;2363;2363;1
5338;0;KZ75125KZT2069100106;2017-06-02;2360;2360;2360;10;10;KZT;null;null;2350;2350;1
5339;0;KZ75125KZT2069100106;2017-06-03;2428;2428;2428;68;68;KZT;null;null;2360;2360;1
5340;0;KZ75125KZT2069100106;2017-06-04;2469;2469;2469;41;41;KZT;null;null;2428;2428;1
5341;0;KZ75125KZT2069100106;2017-06-05;2399;2399;2399;null;null;KZT;70;70;2469;2469;1
5342;0;KZ75125KZT2069100106;2017-06-06;2302;2302;2302;null;null;KZT;97;97;2399;2399;1
5343;0;KZ75125KZT2069100106;2017-06-07;2240;2240;2240;null;null;KZT;62;62;2302;2302;1
5344;0;KZ75125KZT2069100106;2017-06-08;2250;2250;2250;10;10;KZT;null;null;2240;2240;1
5345;0;KZ75125KZT2069100106;2017-06-09;2178;2178;2178;null;null;KZT;72;72;2250;2250;1
5346;0;KZ75125KZT2069100106;2017-06-10;2161;2161;2161;null;null;KZT;17;17;2178;2178;1
5347;0;KZ75125KZT2069100106;2017-06-11;2148;2148;2148;null;null;KZT;13;13;2161;2161;1
5348;0;KZ75125KZT2069100106;2017-06-12;2159;2159;2159;11;11;KZT;null;null;2148;2148;1
5349;0;KZ75125USD2069100107;2015-05-11;158;158;79;58;29;USD;null;null;100;50;0.5
5350;0;KZ75125USD2069100107;2015-05-12;140;140;70;null;null;USD;18;9;158;79;0.5
5351;0;KZ75125USD2069100107;2015-05-13;131;131;65.5;null;null;USD;9;4.5;140;70;0.5
5352;0;KZ75125USD2069100107;2015-05-14;212;212;106;81;40.5;USD;null;null;131;65.5;0.5
5353;0;KZ75125USD2069100107;2015-05-15;143;143;71.5;null;null;USD;69;34.5;212;106;0.5
5354;0;KZ75125USD2069100107;2015-05-16;237;237;118.5;94;47;USD;null;null;143;71.5;0.5
5355;0;KZ75125USD2069100107;2015-05-17;326;326;163;89;44.5;USD;null;null;237;118.5;0.5
5356;0;KZ75125USD2069100107;2015-05-18;291;291;145.5;null;null;USD;35;17.5;326;163;0.5
5357;0;KZ75125USD2069100107;2015-05-19;261;261;130.5;null;null;USD;30;15;291;145.5;0.5
5358;0;KZ75125USD2069100107;2015-05-20;165;165;82.5;null;null;USD;96;48;261;130.5;0.5
5359;0;KZ75125USD2069100107;2015-05-21;160;160;80;null;null;USD;5;2.5;165;82.5;0.5
5360;0;KZ75125USD2069100107;2015-05-22;170;170;85;10;5;USD;null;null;160;80;0.5
5361;0;KZ75125USD2069100107;2015-05-23;199;199;99.5;29;14.5;USD;null;null;170;85;0.5
5362;0;KZ75125USD2069100107;2015-05-24;281;281;140.5;82;41;USD;null;null;199;99.5;0.5
5363;0;KZ75125USD2069100107;2015-05-25;351;351;175.5;70;35;USD;null;null;281;140.5;0.5
5364;0;KZ75125USD2069100107;2015-05-26;397;397;198.5;46;23;USD;null;null;351;175.5;0.5
5365;0;KZ75125USD2069100107;2015-05-27;432;432;216;35;17.5;USD;null;null;397;198.5;0.5
5366;0;KZ75125USD2069100107;2015-05-28;406;406;203;null;null;USD;26;13;432;216;0.5
5367;0;KZ75125USD2069100107;2015-05-29;433;433;216.5;27;13.5;USD;null;null;406;203;0.5
5368;0;KZ75125USD2069100107;2015-05-30;358;358;179;null;null;USD;75;37.5;433;216.5;0.5
5369;0;KZ75125USD2069100107;2015-05-31;309;309;154.5;null;null;USD;49;24.5;358;179;0.5
5370;0;KZ75125USD2069100107;2015-06-01;220;220;110;null;null;USD;89;44.5;309;154.5;0.5
5371;0;KZ75125USD2069100107;2015-06-02;306;306;153;86;43;USD;null;null;220;110;0.5
5372;0;KZ75125USD2069100107;2015-06-03;400;400;200;94;47;USD;null;null;306;153;0.5
5373;0;KZ75125USD2069100107;2015-06-04;341;341;170.5;null;null;USD;59;29.5;400;200;0.5
5374;0;KZ75125USD2069100107;2015-06-05;274;274;137;null;null;USD;67;33.5;341;170.5;0.5
5375;0;KZ75125USD2069100107;2015-06-06;219;219;109.5;null;null;USD;55;27.5;274;137;0.5
5376;0;KZ75125USD2069100107;2015-06-07;302;302;151;83;41.5;USD;null;null;219;109.5;0.5
5377;0;KZ75125USD2069100107;2015-06-08;276;276;138;null;null;USD;26;13;302;151;0.5
5378;0;KZ75125USD2069100107;2015-06-09;203;203;101.5;null;null;USD;73;36.5;276;138;0.5
5379;0;KZ75125USD2069100107;2015-06-10;165;165;82.5;null;null;USD;38;19;203;101.5;0.5
5380;0;KZ75125USD2069100107;2015-06-11;264;264;132;99;49.5;USD;null;null;165;82.5;0.5
5381;0;KZ75125USD2069100107;2015-06-12;275;275;137.5;11;5.5;USD;null;null;264;132;0.5
5382;0;KZ75125USD2069100107;2015-06-13;369;369;184.5;94;47;USD;null;null;275;137.5;0.5
5383;0;KZ75125USD2069100107;2015-06-14;409;409;204.5;40;20;USD;null;null;369;184.5;0.5
5384;0;KZ75125USD2069100107;2015-06-15;405;405;202.5;null;null;USD;4;2;409;204.5;0.5
5385;0;KZ75125USD2069100107;2015-06-16;491;491;245.5;86;43;USD;null;null;405;202.5;0.5
5386;0;KZ75125USD2069100107;2015-06-17;396;396;198;null;null;USD;95;47.5;491;245.5;0.5
5387;0;KZ75125USD2069100107;2015-06-18;486;486;243;90;45;USD;null;null;396;198;0.5
5388;0;KZ75125USD2069100107;2015-06-19;457;457;228.5;null;null;USD;29;14.5;486;243;0.5
5389;0;KZ75125USD2069100107;2015-06-20;511;511;255.5;54;27;USD;null;null;457;228.5;0.5
5390;0;KZ75125USD2069100107;2015-06-21;503;503;251.5;null;null;USD;8;4;511;255.5;0.5
5391;0;KZ75125USD2069100107;2015-06-22;517;517;258.5;14;7;USD;null;null;503;251.5;0.5
5392;0;KZ75125USD2069100107;2015-06-23;436;436;218;null;null;USD;81;40.5;517;258.5;0.5
5393;0;KZ75125USD2069100107;2015-06-24;532;532;266;96;48;USD;null;null;436;218;0.5
5394;0;KZ75125USD2069100107;2015-06-25;533;533;266.5;1;0.5;USD;null;null;532;266;0.5
5395;0;KZ75125USD2069100107;2015-06-26;442;442;221;null;null;USD;91;45.5;533;266.5;0.5
5396;0;KZ75125USD2069100107;2015-06-27;365;365;182.5;null;null;USD;77;38.5;442;221;0.5
5397;0;KZ75125USD2069100107;2015-06-28;457;457;228.5;92;46;USD;null;null;365;182.5;0.5
5398;0;KZ75125USD2069100107;2015-06-29;391;391;195.5;null;null;USD;66;33;457;228.5;0.5
5399;0;KZ75125USD2069100107;2015-06-30;404;404;202;13;6.5;USD;null;null;391;195.5;0.5
5400;0;KZ75125USD2069100107;2015-07-01;376;376;188;null;null;USD;28;14;404;202;0.5
5401;0;KZ75125USD2069100107;2015-07-02;444;444;222;68;34;USD;null;null;376;188;0.5
5402;0;KZ75125USD2069100107;2015-07-03;406;406;203;null;null;USD;38;19;444;222;0.5
5403;0;KZ75125USD2069100107;2015-07-04;428;428;214;22;11;USD;null;null;406;203;0.5
5404;0;KZ75125USD2069100107;2015-07-05;476;476;238;48;24;USD;null;null;428;214;0.5
5405;0;KZ75125USD2069100107;2015-07-06;572;572;286;96;48;USD;null;null;476;238;0.5
5406;0;KZ75125USD2069100107;2015-07-07;658;658;329;86;43;USD;null;null;572;286;0.5
5407;0;KZ75125USD2069100107;2015-07-08;658;658;329;null;null;USD;0;0;658;329;0.5
5408;0;KZ75125USD2069100107;2015-07-09;629;629;314.5;null;null;USD;29;14.5;658;329;0.5
5409;0;KZ75125USD2069100107;2015-07-10;709;709;354.5;80;40;USD;null;null;629;314.5;0.5
5410;0;KZ75125USD2069100107;2015-07-11;610;610;305;null;null;USD;99;49.5;709;354.5;0.5
